序号,上级评论ID,评论ID,评论属性,用户ID,用户名,用户等级,性别,评论内容,评论时间,回复数,点赞数,个性签名,IP属地,是否是大会员,头像
89,0,246472763809,一级评论,380374266,太阳小哥211,5,男,谁能想到1992年在（小鬼当家2)里面客串酒店老板的金毛，两次登上全世界权力的巅峰，太TM牛逼了。,2024-11-10 10:41:19,0,1,,重庆,否,http://i0.hdslb.com/bfs/face/a09c48a6ca9ea58080db723c6141e50b19efecda.jpg
90,0,246775816752,一级评论,2113027,辣条给我一根,6,保密,霉霉 loves BBC. mp4,2024-11-10 10:15:07,0,1,,黑龙江,是,https://i1.hdslb.com/bfs/face/1e1e2073d6dd0ae3a17a92ce228420ed9d36bdcc.jpg
91,0,246774868192,一级评论,37437505,雨零伞,6,男,那些说懂王为了大局不查的，懂王是什么善男信女吗，他出了名的记仇。都快挨两次枪杀了，说实话是人就忍不了。,2024-11-10 10:02:49,0,1,,重庆,否,http://i1.hdslb.com/bfs/face/d000de5eb7e994fee71626d3db61716b0dafbdfe.jpg
92,0,246466893793,一级评论,13220499,StrikeNoir高达,6,保密,奥巴马这玩意怎么越来越白了？难道老了还能变异？,2024-11-10 09:25:15,0,3,,重庆,否,https://i0.hdslb.com/bfs/face/5c76ebff5875157fa4a0d3c9e58b6ac0f9a36f3e.jpg
93,0,246462869873,一级评论,82463681,废墟里等人,6,男,麻薯你竟然是学的食品？,2024-11-10 08:31:10,0,1,,河北,是,http://i2.hdslb.com/bfs/face/de83a44b3679037bbef87e90a65fea95347b88dc.jpg
94,0,246762158272,一级评论,542413,Pikach-u-,6,保密,民主？,2024-11-10 07:12:27,2,0,,湖北,是,https://i1.hdslb.com/bfs/face/c91a5ce402b76494a20d9a8ff77c93617b362a00.jpg
95,246762158272,246792242624,二级评论,3537121337936345,耐摔王佬大,4,保密,【政坛女魔头希拉里有多狠（分享一波奇奇怪怪的东西）-哔哩哔哩】 https://b23.tv/PGWh9lT,2024-11-10 13:34:23,0,0,,山东,否,https://i2.hdslb.com/bfs/face/ec32d2c127b8df842ab8abc3feece6a56da9aae8.jpg
96,246762158272,247268030736,二级评论,192387024,帝皇惊叹-陈俊的卧槽,6,男,这些小格子是城市？,2024-11-16 09:18:41,0,0,我们的未来在星辰大海！！！,四川,是,https://i0.hdslb.com/bfs/face/b49f2ec898faaff693a365fa177a6e657e99aa43.jpg
97,0,246454927393,一级评论,3493271133227873,教父龙政勋,4,保密,"湖北黄石武汉黄冈咸宁宜昌搭讪交友练习
今年22岁，坐标湖北黄石武汉。个人情感经历几乎母胎solo，随着年龄增加，急于脱单的心也越来越迫切了。
到目前为止，在商场、地铁站、路上等地方前前后后搭讪过几十次，也遇到过对自己饶有兴趣的女生，也被女生视若无睹的拒绝过。出于各种缘由，当前依然寡着..
由于惰性、尚未克服的胆怯等原因，外出搭讪的频率从不高变得越来越低，所以想结实有同样需求的朋友一起外出练习，相互鼓励并交流经验。即便当前的水平难以使我们成为彼此的僚机，但无论在外经历多少次的接受与拒绝，我愿意与兄弟在成为搭讪勇士的路上荣辱与共，将背后交于彼此。
期待你的私信@所有人【赞同】 
 逻辑之剑1：搭讪模板化，最强心态之[",2024-11-10 06:33:11,0,0,,湖北,否,https://i2.hdslb.com/bfs/face/97fc276861a2f47d4c6a081290fe9bc59e1cb6d1.jpg
98,0,246758381040,一级评论,28513745,節操喪尽,5,男,你快别叭叭了,2024-11-10 06:17:24,0,1,,广东,是,http://i2.hdslb.com/bfs/face/7a9d70b85641129adb811b8b48d5205d8a294a7c.jpg
99,0,246452633153,一级评论,91283670,大梦归尘,5,男,其实还是希望哈里斯当选，那样就有概率看到美国内战了[辣眼睛],2024-11-10 05:59:31,0,0,,北京,否,http://i0.hdslb.com/bfs/face/3f13c43ff36918c6859b6b86195025320387bfb9.jpg
100,0,246746284848,一级评论,132996012,白杨1969,6,男,这个多元性别被懂王搞了对咱国内也算好事儿，国网异性恋都要成稀有物种了，抽象的一批，这回懂王也算是天选之子了,2024-11-10 03:52:59,0,0,"Rage, rage against the dying of the light.",山东,否,https://i0.hdslb.com/bfs/face/f5b599ad0342e2b61c860ccfabce39894416e321.jpg
101,0,246441521857,一级评论,384784072,性感龙爹,6,男,我就担心民主党孤注一掷，再来一波疫情[嫌弃],2024-11-10 03:41:07,0,0,圆滚滚的滚滚滚滚滚,江苏,否,https://i1.hdslb.com/bfs/face/8b9b435be18be5c29a8e9e263cbc8661ba4e3654.jpg
102,0,246438711505,一级评论,304243760,阎王殿涮火锅,6,男,民主党后面里子面子都保不住,2024-11-10 03:05:25,0,0,https://2o.riolu.ink/dashboard,重庆,否,https://i2.hdslb.com/bfs/face/418db0926343efea7523af0a2924aca10f5f855a.jpg
103,0,246741926096,一级评论,49120833,茶叶1984,6,保密,肯定有一波清算的，打虎不打死，你打伤猛虎的后果就是等老虎伤养好了就回来灭了你。,2024-11-10 02:56:48,0,0,,山东,是,https://i0.hdslb.com/bfs/face/2c8e8e272cbedc2f35937e67f070672e8b86d40a.jpg
104,0,246739437264,一级评论,25620611,愛人間,6,保密,佩洛西，奥巴马，希拉里一个都跑不了[吃瓜],2024-11-10 02:24:35,0,0,我是逆蝶，别看了,辽宁,否,https://i2.hdslb.com/bfs/face/a5c7c64f06972b8fb8f9f58b37e9dfefdab417cd.jpg
105,0,246738976352,一级评论,25620611,愛人間,6,保密,爱笑的女生运气都不会差。你看佩洛西和希拉里，懂王这次上台整不整她们吧，而哈哈姐就一傀儡根本没必要,2024-11-10 02:16:34,0,0,我是逆蝶，别看了,辽宁,否,https://i2.hdslb.com/bfs/face/a5c7c64f06972b8fb8f9f58b37e9dfefdab417cd.jpg
106,0,246734529776,一级评论,482866635,巴菲特但被割韭菜,5,保密,应该叫“懂皇”,2024-11-10 01:04:21,0,0,,广东,否,https://i0.hdslb.com/bfs/face/d49286c36e4df6c30fe77bd53d3cde955ae32f43.jpg
107,0,246734505712,一级评论,405533602,上官清虹,5,男,懂王：我胡汉三又回来了！那些抄我家的、告我的、审我的、骂我的、封我的、反对我的、暗算我的、刺杀我的，全都都等着，都要清算，一个都跑不了！,2024-11-10 01:03:23,0,0,心有猛虎，细嗅蔷薇,广东,否,http://i1.hdslb.com/bfs/face/f5604901549ec1bb3193f1e9b235ad891949dcff.jpg
108,0,246430352673,一级评论,137324487,灼恒殇,6,保密,懂王就赢在把工作搬回美国,2024-11-10 00:49:45,0,0,荣耀正义,四川,否,http://i0.hdslb.com/bfs/face/c04b410c88ea595216448c2d0766c1e6e5ce0e3b.jpg
109,0,246730857072,一级评论,3546565790665014,波刚让你睁眼看世界,4,保密,千万不要火并王伦,2024-11-09 23:37:50,0,0,,内蒙古,否,https://i0.hdslb.com/bfs/face/c3aa5a4a6d98a9ba022a0fb45919f636d71e8468.jpg
110,0,246425666449,一级评论,54695298,悠零违权者,6,女,没懂为什么突然就说三权统一了，老美权利不是分散的吗？,2024-11-09 21:45:43,1,0,"梦迴鸳鸯散    回眸误前程
追昔泪与诗    冰缘随风逝",重庆,是,https://i0.hdslb.com/bfs/face/77b26589236ab4a08c7234ced62b474b85cb1031.jpg
111,246425666449,246732136224,二级评论,3174602,温尛智,6,男,三权都是共和党当一哥，就懂王集权了,2024-11-10 00:11:37,0,1,云爹一枚：云养猫、养狗、养鸟。路毕竟是自己选择的，没有资格抱怨什么。,广东,是,https://i2.hdslb.com/bfs/face/df70167daf3e2b9427e63ef7202d5f0308913d4f.jpg
112,0,246728965696,一级评论,4257614,清時妙妙屋,6,保密,对特朗普宝具,2024-11-09 21:41:17,0,0,老二次元了,加拿大,否,https://i2.hdslb.com/bfs/face/a832d94694a6dc66fa1c3db041786e3ab8794b95.jpg
113,0,246425329681,一级评论,303393453,CP9Aowner,5,男,每期视频都期待麻薯出副GOAT梗[滑稽],2024-11-09 21:15:28,0,0,世界で最もパワフルな車はEVO車です！,英国,否,https://i0.hdslb.com/bfs/face/653ae471e6c3dae0f2a04be3b969f32f681e211b.jpg
114,0,246728212944,一级评论,516665309,十一月二十日戌时三刻,3,男,还是希望懂王输了，虽然不人道，但是还是希望美国继续陷在战争的泥潭里，而不是懂王来打贸易战,2024-11-09 20:54:11,3,0,基地173532559,江苏,否,https://i2.hdslb.com/bfs/face/7622fe500d64cac1ba2b7311a25ef904d2311551.jpg
115,246728212944,246733278096,二级评论,478906,理智点负,6,保密,"[doge]但拜登的民主党也一样在坚持贸易战，而且还一直在加码。很多升级和挑衅就是民主党这四年搞出来的。
只能说，美国要打压中国已经是共识了，换谁都一样。
你还觉得另一位会有不同，这何尝不是一直pua呢？",2024-11-10 00:42:53,0,1,此事平平无奇,湖北,否,https://i1.hdslb.com/bfs/face/68051836dbbd701ec1a360a805fe827e74ad21df.jpg
116,246728212944,247374396688,二级评论,124760538,一坨茄子,6,保密,哈哈姐当选的将助长LGBT的气焰，先不提欧洲你没看到国内都被渗透了吗？谁要是能清除LGBT这个反社会反人类的世界毒瘤我准挺谁，还有你不会以为民主党上台就不打贸易战了吧,2024-11-17 12:09:02,0,0,,湖北,否,http://i0.hdslb.com/bfs/face/9cbeef55fb7bd9d1bb925cfcaf91268d08fc07d6.jpg
117,246728212944,247057262753,二级评论,32504658,HFELENZ,6,男,"怎么都以为没有懂王就不打贸易战了，这几年中国企业受制裁少了吗？
川普打压中国会说“打压中国是为了让美国重新崛起，让美国劳动者多赚钱”，拜登打压中国会说“打压中国是因为中国不民主不自由”，同样是打压中国，那种美国总统好？
稍微有点思考也能看出来是川普，川普至少愿意跟你比公司的能力产品的水平，这叫贸易战；拜登那边全都是说“我打你是为你好，你不能反抗”，然后国内一堆没膝盖的还都信以为真",2024-11-17 14:40:23,0,0,我愿意为学习而活着，而不愿为活着而学习,浙江,否,http://i0.hdslb.com/bfs/face/5f6b26483ed5dc56f1775e37505c3c1690f800d3.jpg
118,0,246724671584,一级评论,213290549,西芙莉雅的手套,6,保密,特朗普可真还游戏界一片光明呀他就是光的本身,2024-11-09 18:17:44,0,0,,广东,否,https://i2.hdslb.com/bfs/face/84bcb30be9c5ee7b7d9475d5d335d25e05c9ca98.jpg
119,0,246723920096,一级评论,213290549,西芙莉雅的手套,6,保密,川普担任总统对国人也是有好处，比如那该死的无脑女权也总该是要该死了,2024-11-09 17:56:48,0,0,,广东,否,https://i2.hdslb.com/bfs/face/84bcb30be9c5ee7b7d9475d5d335d25e05c9ca98.jpg
120,0,246420335505,一级评论,295028487,舍己渡人,5,保密,董个毛的王，新冠是什么时候爆发的。,2024-11-09 17:44:39,0,0,,湖北,否,http://i0.hdslb.com/bfs/face/member/noface.jpg
121,0,246418574097,一级评论,1248425491,一边陶喆一边逃避,5,男,忠不可言,2024-11-09 17:09:21,0,1,R&B,宁夏,否,https://i1.hdslb.com/bfs/face/54d4f3a934e0291fc85497494481ab5dd1b4fb33.jpg
122,0,246415552193,一级评论,39079573,fly_forsake,6,保密,懂王再次当选，真是龙傲天小说都不敢这么写吧[辣眼睛]要不是奥巴马那神助攻，懂王真的估计没想过要去选的，比较以前懂王也是赞助民X党的[吃瓜],2024-11-09 16:21:47,0,0,,贵州,是,https://i0.hdslb.com/bfs/face/member/noface.jpg
123,0,246717235904,一级评论,1820170218,吖彡木,5,男,建议改为叛律者[doge],2024-11-09 16:06:46,0,0,看我干什么(=_=),河南,否,https://i0.hdslb.com/bfs/face/562d2950076d9d2e464a1c05103fa6327a140c33.jpg
124,0,246715419072,一级评论,1905323243,いずみきょうかqwq,4,保密,1,2024-11-09 15:46:17,0,0,,广东,否,https://i2.hdslb.com/bfs/face/b968d485e000bfe4fd759347997b90c53b8f5259.jpg
125,0,246707486096,一级评论,269488705,土豆_-_,5,保密,懂王就是小说主角剧本,2024-11-09 14:17:30,0,0,,广东,是,https://i1.hdslb.com/bfs/face/0a11dbf91c6a905b42c32b34d1afdd7bc9c99a5d.jpg
126,0,246404216673,一级评论,400985,thebigboy,6,保密,"我现在超期待1月20号懂王开始执政的日子，希望懂王要好好保护自己的安全等待上任
不过话说回来，如果懂王被ANTIFA或者那些LGBT+的再来一发送上天，那也超期待的，这个乐子可更大了啊！！[doge_金箍][doge_金箍][doge_金箍]",2024-11-09 14:08:51,0,2,傻子一个,广东,是,https://i2.hdslb.com/bfs/face/0163c34fbb9c629efe8853e0d7f4f83e905be7da.jpg
127,0,246706031360,一级评论,300703718,南山北叟,6,保密,"罗马共和国——凯撒——罗马帝国；
美利坚合众国——懂王——❓❓❓",2024-11-09 14:00:33,0,2,读万卷书，行万里路；身体和灵魂，总要有一个在路上～,广东,否,https://i2.hdslb.com/bfs/face/c9bc4a31c05fc5eb7cf8aa8e44eff93e03f1bde7.jpg
128,0,246705127744,一级评论,253507405,小椒辣,5,保密,先王御赐打王鞭，当年撑起半边天[嗑瓜子],2024-11-09 13:50:27,0,2,,贵州,否,http://i0.hdslb.com/bfs/face/member/noface.jpg
129,0,246704848400,一级评论,6948115,阿哲Nova,6,男,笑麻了,2024-11-09 13:48:00,0,1,"一个看EVA入宅的老人
",河南,是,https://i1.hdslb.com/bfs/face/b8e86121336297e374d36412c852205d78966775.jpg
130,0,246704461024,一级评论,291098246,突破星辰之极限,6,男,我看有人说公开了懂王还能活到卸任吗？他们这次竞选本就是堵上一切，他敢放出来，也可以放出来。只是几十个人想杀他变成几百个人想杀他。我感觉懂王会把名单上的人价值榨干，再放出来。不仅仅可以获得资金做自己许诺给美国的事，而且自己和马斯克许诺的放出名单也没有食盐。,2024-11-09 13:43:22,0,4,分享游戏，快乐游戏，希望大家玩的开心,福建,是,https://i2.hdslb.com/bfs/face/d383f5934a9486a9f73a98686aed62904738a3fb.jpg
131,0,246702365392,一级评论,583524,宮內莲华,6,保密,什么懂傲天,2024-11-09 13:20:34,0,2,"喵帕斯~喵喵
",江苏,是,https://i0.hdslb.com/bfs/face/d8a69e6ae00c113286bc27ec82f585d6c774914a.gif
132,0,246398963953,一级评论,22724391,纯爱战士出场,6,男,老蒋&登子：哎呀我就说嘛！,2024-11-09 13:05:08,0,1,- HEART OF SWORD - ,上海,是,https://i0.hdslb.com/bfs/face/a0148766f70a4ea431710a91b803259622befa1d.jpg
133,0,246397691201,一级评论,450297886,adonis_-_,5,保密,生儿育女这个梗是啥呀？[笑哭],2024-11-09 12:49:54,4,1,,贵州,否,https://i1.hdslb.com/bfs/face/5f99ba6750665d6b586f4234c1cbb28a95ab2c94.jpg
134,246397691201,246398117745,二级评论,450297886,adonis_-_,5,保密,还有那个塑料袋啥意思哇,2024-11-09 12:54:20,0,0,,贵州,否,https://i1.hdslb.com/bfs/face/5f99ba6750665d6b586f4234c1cbb28a95ab2c94.jpg
135,246398117745,246700711984,二级评论,63480603,本猫猫感觉你很离谱,6,男,回复 @adonis_-_ :生儿育女是马斯克的大儿子变性成女孩了。,2024-11-09 13:01:20,0,1,有生之年，狭路相逢，终不能幸免,湖北,否,https://i0.hdslb.com/bfs/face/02110d2c0074c6d51d1cfa47bf32f46aa4030af0.jpg
136,246398117745,246700813472,二级评论,63480603,本猫猫感觉你很离谱,6,男,回复 @adonis_-_ :塑料袋应该是美国性别太多了，于是有人说自己的性别是沃尔玛购物袋，直升飞机。,2024-11-09 13:02:02,0,1,有生之年，狭路相逢，终不能幸免,湖北,否,https://i0.hdslb.com/bfs/face/02110d2c0074c6d51d1cfa47bf32f46aa4030af0.jpg
137,246700813472,246419182417,二级评论,450297886,adonis_-_,5,保密,回复 @迷糊的无尽主宰 :懂啦[打call],2024-11-09 17:21:07,0,0,,贵州,否,https://i1.hdslb.com/bfs/face/5f99ba6750665d6b586f4234c1cbb28a95ab2c94.jpg
138,0,246699386832,一级评论,1822867901,事屑惘吖,5,保密,暗地的人发力了,2024-11-09 12:44:37,0,0,"            崩塌寰宇
      ",辽宁,否,https://i2.hdslb.com/bfs/face/aeff40e2075d416043530e27d0c2b126858508fa.jpg
139,0,246396859457,一级评论,382417659,Mr_Cupar,5,男,95%酒精消毒效果不如30%[笑哭],2024-11-09 12:41:20,0,0,,辽宁,是,https://i0.hdslb.com/bfs/face/96e95dc379ef62214e6ddb852845079ce0263248.jpg
140,0,246698166240,一级评论,1295950523,卑微的潇洒哥,5,保密,上一个敞篷车的已经脑袋开花了[吃瓜],2024-11-09 12:30:18,0,2,,安徽,否,https://i2.hdslb.com/bfs/face/d2ac84e5489e7c08ee84964d0cad78072ba390dd.jpg
141,0,246697246512,一级评论,316785756,这个ID又不行,5,保密,特朗普也不是什么好东西啊  制裁华为贸易战都是他高的   不知道为啥舆论老是在夸他,2024-11-09 12:19:39,3,0,,广东,是,http://i0.hdslb.com/bfs/face/3c2031f899cd0bedb450f8cc9e61f83f4a018fca.jpg
142,246697246512,246699183936,二级评论,325352904,楠多尔白,6,男,一码归一码，他要是不搞就不配当总统，拜登政策都是特朗普的延续。夸赞他是对他魅力的赞扬。,2024-11-09 12:42:58,0,0,,河北,是,https://i0.hdslb.com/bfs/face/db8c86b476a1ff81d20a9ad428f3c9b3a114a2ee.jpg
143,246697246512,246715949200,二级评论,199792404,火星师座,6,保密,敌人就是敌人。有个像正常人的敌人，总比恶心的拟人的敌人看着舒服。,2024-11-09 15:50:58,0,0,人人都是Hamas ！！！,江苏,是,https://i0.hdslb.com/bfs/face/2cf7316b6ae6022e6b6ef95aa052ab5fbcff6c4a.jpg
144,246697246512,247374735360,二级评论,124760538,一坨茄子,6,保密,站在国人的角度我不喜欢他，但站在人类的角度能清除LGBT这种反人类反社会的群体那绝对是大功德一件,2024-11-17 12:11:45,0,0,,湖北,否,http://i0.hdslb.com/bfs/face/9cbeef55fb7bd9d1bb925cfcaf91268d08fc07d6.jpg
145,0,246394877169,一级评论,31708774,憋气大赛最后一名,6,保密,但是我看希拉里拉票的时候挺卖力啊,2024-11-09 12:17:39,0,0,,江苏,否,https://i1.hdslb.com/bfs/face/9237e07f861fb80b110b3ef4634bd5b0539e4ec7.jpg
146,0,246393955953,一级评论,1781923693,让我们去痛扁法师,4,男,上届败选听说是民主党用了软件修改投票，所以川普大闹国会。今年选举投票，民主党也在投票机器上动了手脚，很多人反映投票机无法选择，自动选择哈哈姐。,2024-11-09 12:04:20,0,3,,四川,否,https://i1.hdslb.com/bfs/face/3fad532c5db222f662a2abfc92e652aca6e31386.jpg
147,0,246392529153,一级评论,666665382,LFoIG,5,男,特别喜欢麻薯的声音，麻薯你千万别换配音！[脱单doge],2024-11-09 11:47:47,0,1,,湖南,是,https://i0.hdslb.com/bfs/face/47c9500f19f64e9fba30481ac500a79a8f686ef7.jpg
148,0,246391833281,一级评论,266223469,我本善良rc,5,保密,只能说  2035必定东出！！！,2024-11-09 11:39:39,0,0,,云南,是,http://i1.hdslb.com/bfs/face/8239074fc19dfe4dde6a88fba6f610c17843e50e.jpg
