序号,上级评论ID,评论ID,评论属性,用户ID,用户名,用户等级,性别,评论内容,评论时间,回复数,点赞数,个性签名,IP属地,是否是大会员,头像
102,0,246667681408,一级评论,356522033,海滩砾石,5,保密,哈哈，感觉卢克对未来的战略预测都不准[笑哭],2024-11-09 05:52:39,0,1,,江苏,是,https://i2.hdslb.com/bfs/face/e7d29bdd3a23ecf9420e58b580f5c20e3c701a05.jpg
103,0,246363320097,一级评论,409603075,轻风qaqwww,5,女,做梦,2024-11-09 05:06:56,0,0,你和晚霞同样温柔,江苏,是,https://i1.hdslb.com/bfs/face/e3e1762e1edd491b35503f853fcaae38c987a0a0.jpg
104,0,246662730528,一级评论,1944723,阿阜,6,保密,再不涨工资真的……过不下去了。,2024-11-09 04:50:39,0,1,,上海,否,http://i0.hdslb.com/bfs/face/f2bb1135e19163b9ba55622d66313e887927a921.jpg
105,0,246361797025,一级评论,14944794,bigup哈哈哈,5,保密,制造业回流？美国人工那么贵 谁买的起？烂在自己手里？,2024-11-09 04:48:36,0,1,,湖南,否,http://i0.hdslb.com/bfs/face/c6e7f92a949f67c2c8a455f525cdd21ce46b0e75.jpg
106,0,246660567072,一级评论,486213148,海岛之主,5,保密,一乌俄会一直打下去，不可能停，二针对哪国不存在，三香港早就不是中心了，四。。。。。不想回了，up完全算准了了，川普和美国，人称天算子，胜天半子，是美国最大的敌人。把美国未来一百年都算到了[辣眼睛],2024-11-09 04:24:02,1,0,,江苏,否,http://i0.hdslb.com/bfs/face/member/noface.jpg
107,246660567072,246660438320,二级评论,486213148,海岛之主,5,保密,[辣眼睛],2024-11-09 04:24:07,0,0,,江苏,否,http://i0.hdslb.com/bfs/face/member/noface.jpg
108,0,246359575681,一级评论,10542589,大笑鸡腿,6,保密,能把劳动法的工作时间限制这条绳子收紧，同时工资不下降就算变相工资上涨了。加工资这个很难的了，你对资本家使用口径疗法还差不多。,2024-11-09 04:20:32,0,0,,广东,是,https://i1.hdslb.com/bfs/face/b350b638c4f2a6096a89100a9c8c51368825fec3.jpg
109,0,246658888096,一级评论,15889227,张某某爱看电影,5,保密,这水平这是越来越低了。[doge_金箍],2024-11-09 04:04:17,0,0,,陕西,否,http://i0.hdslb.com/bfs/face/member/noface.jpg
110,0,246356407217,一级评论,400742366,林中狂猎人,5,男,太逆天了这弹幕,2024-11-09 03:37:01,0,0,-,广东,是,https://i2.hdslb.com/bfs/face/ae7b3d2f512b900686ddb1d63a5a49ec3eb04b3a.jpg
111,0,246355749281,一级评论,298369979,丿我花了6硬币,5,保密,听到最后一句我饭都吃不下了[doge],2024-11-09 03:30:22,0,0,这个家伙不懒，就是不想写～,上海,否,https://i2.hdslb.com/bfs/face/52b88619f97d21ee45705abb0cc2678f23c10c58.jpg
112,0,246353813761,一级评论,444464060,哥哥拔刀吧,5,女,借你吉叭,2024-11-09 03:00:15,0,0,你也来看恁干爹?,江苏,是,https://i2.hdslb.com/bfs/face/7c786669d8ff7bfc58c5a88cb78fd44aec58f597.jpg
113,0,246653501712,一级评论,405818146,侠者仁心对决帝国主义,5,保密,大家有没有想过，特朗普上台逼破对国内的利益集团进行一定程度的改,2024-11-09 02:51:29,0,1,,陕西,否,https://i1.hdslb.com/bfs/face/a4088bd2e3f6e01db0501038c0ba8f18747ef2b3.jpg
114,0,246352949153,一级评论,280402278,果皮勺,4,男,根本回不来,2024-11-09 02:49:29,0,0,,浙江,否,http://i0.hdslb.com/bfs/face/d6642042de2edf0b60833c859a6a7767700229ad.jpg
115,0,246652143696,一级评论,38931638,女小丑,5,保密,一个国家的人民生活变好，却要依赖另一个国家的施压？可悲还是可笑,2024-11-09 02:31:15,4,3,,上海,否,https://i2.hdslb.com/bfs/face/b957cb09a905da2fcb42be7dccf3720238dceebc.jpg
116,246652143696,246652443456,二级评论,1569041633,社奉行贅婿,5,保密,发钱想想也不太可能[笑哭]能发早发了，还是6万亿化债好使,2024-11-09 02:34:19,0,1,What a silly world ,江苏,否,https://i2.hdslb.com/bfs/face/a5ff271119c59fecbec6bf22cc71236eba9e0bbd.jpg
117,246652143696,246352684465,二级评论,484789854,夏日风清清,5,男,美国的成功靠苏联，中国的成功靠美国。“入则无法家拂士，出则无敌国外患者，国恒亡”，生于忧患，死于安乐。国家如此，人也一样如此。,2024-11-09 02:43:56,0,2,君子以思患而豫防之,上海,否,https://i0.hdslb.com/bfs/face/86820d95ae92fb226f92eb84896adb43782b0cad.jpg
118,246652443456,246809735680,二级评论,330248620,扑翼飞行,5,保密,回复 @社奉行贅婿 :六兆撒到市场上估计一点都没有吭一声就没了，进入少部分口袋,2024-11-10 17:28:12,0,1,,海南,否,https://i1.hdslb.com/bfs/face/60d66d90a6f5a9b15a7c58463f723e7e9aa7e02c.jpg
119,246652143696,246990244256,二级评论,7704023,juju3230,6,男,那你应该去笑美国，美国老百姓的黄金年代就是和苏联冷战的那几十年，为了和苏联比制度优越性资本家们不得不大出血给工人们让利，苏联一倒资本家就重新露出獠牙了。,2024-11-13 04:09:55,0,2,,上海,是,https://i2.hdslb.com/bfs/face/0bf1364624b33a5555ba301cbb7dbed196e34c18.jpg
120,0,246651911568,一级评论,674849224,你嗦得不对,5,保密,"“我除了吃饭睡觉都在做题😤👍，平时做的那些作业，我扫一眼👀，我觉得没有什么做的价值🤓👆”
“我更偏向于做高等数学之类的✍️🧐，它会给我带来探索的欲望，我喜欢一步一步证明😍🙌，得到我想证明的东西🥰👍”
“无论未来会怎么样，数学这个兴趣爱好一直会持续下去😁☝️”",2024-11-09 02:27:46,0,4,,湖北,否,https://i1.hdslb.com/bfs/face/9d0b0eefa803a93b990389d97a39e9255de66e5c.jpg
121,0,246651659856,一级评论,419550038,上官摸鱼,5,女,啊？那是美元贬值快还是人民币贬值快呢[笑哭],2024-11-09 02:23:19,0,0,带你领略世间不一样的烟火,江西,是,https://i2.hdslb.com/bfs/face/20b35c15db25908e1bd2bab70ff50d023a4fced0.jpg
122,0,246350813537,一级评论,217047461,艾克泥,5,保密,梦里啥都有，美国不是特朗普一个人的，北约也不是美国一个国家的，工资更不是你想多少就多少的，日子只会越来越哭，看清现实匍匐前进,2024-11-09 02:12:51,1,1,,贵州,否,https://i2.hdslb.com/bfs/face/2f764def0b0a1d232f6b61398761c441a4b0bd82.jpg
123,246350813537,246354086577,二级评论,444464060,哥哥拔刀吧,5,女,哈哈，1月份特朗普上台之后，美国就是特朗普一个人的，他是至今唯一一个三权合一还拥有法院优势的总统，说是权势滔天也不为过，未来两年，在新一届众议院轮选开始前，美国就是特朗普的一言堂。,2024-11-09 03:04:01,0,0,你也来看恁干爹?,江苏,是,https://i2.hdslb.com/bfs/face/7c786669d8ff7bfc58c5a88cb78fd44aec58f597.jpg
124,0,246648534288,一级评论,28304330,吹一个大气球,5,保密,先都顾好自己吧 都什么形式了 还川普呢,2024-11-09 01:31:48,0,1,,山东,否,https://i2.hdslb.com/bfs/face/9600b627e1df736493169078528afafea4aa01d0.jpg
125,0,246348355537,一级评论,23511097,龍恩浩荡,6,保密,川普帮我们经济转型,2024-11-09 01:30:04,0,1,,广东,否,https://i1.hdslb.com/bfs/face/dbf25458b46ff0075aea6985e503b768b0778099.jpg
126,0,246647966320,一级评论,430203415,killip58,5,男,我TM要是有钱消费，我还需要国家来刺激？,2024-11-09 01:21:03,0,1,,重庆,否,https://i1.hdslb.com/bfs/face/c0bb5bbe008e92cc42a331e8c3c83a2a6eb400db.jpg
127,0,246346496033,一级评论,87077691,AluminiumOxide,6,男,前面还能有点逻辑，最后一句话听听乐呵得了[Mygo表情包_发送消息],2024-11-09 00:52:29,0,4,炼丹哪有不疯的？硬撑罢了！忍不了了！一拳把Traceback打爆！交流群：696180029,天津,否,https://i0.hdslb.com/bfs/face/82f917b5372cbf1979c141145da7022c9af856d4.jpg
128,0,246346321841,一级评论,478530081,啊吖飘,5,保密,川普上台至少老美内部有更多热闹可以期待了[doge],2024-11-09 00:47:39,0,0,飘来飘去～飘来飘去～悠哉悠哉~( ￣ ▽￣)~,辽宁,否,https://i0.hdslb.com/bfs/face/1f37abcbcb41c53a8651800dc9b2fe322ebd6714.jpg
129,0,246346067505,一级评论,381680098,大欣很快乐nice,5,男,涨工资确定吗？3000涨100，可以买鸡蛋了吧,2024-11-09 00:46:18,0,0,比钻石贵的是勋章,天津,否,http://i1.hdslb.com/bfs/face/7c6c6d5e72018c76bed5295da44feba0d6f15a9e.jpg
130,0,246345509681,一级评论,96855054,李二狗的摆烂生活,6,保密,特朗普家族本来就是商人赚钱是第一位战争根本不在乎。,2024-11-09 00:30:23,0,0,拥有太多时要学会隐藏，什么都没有时要知道炫耀。,山东,否,https://i0.hdslb.com/bfs/face/781d8c9710283eecae660da94ed0d40e9bd2ea63.jpg
131,0,246644148576,一级评论,21282348,天朝南海,6,保密,就让这条第聂伯河成为全新的三八线吧！忠诚！[doge_金箍],2024-11-08 23:56:15,0,1,,上海,是,http://i0.hdslb.com/bfs/face/b24fd33d9790bda85cfa9e95b9cdbd5be252ee84.jpg
132,0,246344090161,一级评论,37406893,退休的北京老大爷,5,男,想停俄乌战争，你要怎么停？给俄罗斯和中国什么利益来换？你说停就停？你当你是上帝和玉皇大帝？俄罗斯有战略优势，还能得到兔子的经济扶持和开发，中国得到了北极开发权和天然气还能牵制北约，请问你咋停？给我啥好处能停？想让俄罗斯停只能解散北约，想让兔子停只能给我们第一岛链，用这些换才有的谈，要不说什么都不好使，我就不信懂王能解散北约，让出第一岛链。,2024-11-08 23:51:36,0,1,全境封锁2迷弟,北京,是,https://i1.hdslb.com/bfs/face/fe1aedd5b6bc619320dd5df26e3b49134c02dabe.jpg
133,0,246643088816,一级评论,13857526,喜欢粉猪怎么了,6,男,工资上涨可能没有，制裁后国内存量市场竞争激化，价格战下失业率进一步提高的概率会很大,2024-11-08 23:20:09,0,0,,广东,是,https://i1.hdslb.com/bfs/face/1f1c85bc1695abb8a103fd41ce1b12be75cdca84.jpg
134,0,246338921089,一级评论,160261353,恶搞_Parodhi,5,男,"川普上任会让美国资产越来越多，但每个人的资产都会减少。
对中国并没多大利益上的损害，最多就是加个关税。因为现在的中国和18年的中国大不相同，那时候一带一路政策才刚成型，现在已经走向国际了。
新能源汽车的版权在中国，以制裁新能源为由打压中国新能源不太合理，但可能面临着进口石油涨价。
川普刚上任就和俄罗斯会谈了，俄乌战争就此进入冷淡期，双方让出一部分土地作为缓冲地带，互不干涉，并且把乌克兰踢出了北约。
然后又紧接着找坎瑞亚（韩国）收300亿保护费，不然就驻扎部队撤离。
总结：收钱，不给钱就捣蛋[doge]",2024-11-08 18:48:08,0,0,"你好呀，我是恶搞，朋友们自主的叫我搞搞/搞子，罢了，我是无所谓的了，只要大家开心就好了^^
貌似有一个无法完成的梦想，就是成为全能的人类呢。",天津,否,https://i0.hdslb.com/bfs/face/fa772fb2de936bf478e65e27568b4c2222ed3d8a.jpg
135,0,246637863056,一级评论,500156829,北风沧浪,6,男,瞎扯，俄乌战争是他想停就停的？俄罗斯的地缘安全还想不想要了，二十一世纪菜桌还想不想上了？上来第一件事不是息攘外部，而是整合内部好吧。,2024-11-08 18:20:25,0,1,天地间真的有一种超越凡人的力量在冥冥之中掌控着命运吗？,浙江,是,https://i0.hdslb.com/bfs/face/c91117eaac5cf20a7a21be3432ee76c034340e1a.jpg
136,0,246637267408,一级评论,3546598548179449,didiQWQ,4,男,显卡禁令会取消吗？[歪嘴],2024-11-08 18:07:05,0,0,,浙江,否,https://i1.hdslb.com/bfs/face/62d7f67178f6fbc86ff85c94b3ff7e195eb1017d.jpg
137,0,246337426753,一级评论,491873672,杨小明明丶,5,男,拉丁美洲的一位新总统上台，导致大洋彼岸的中国人民涨工资！我称之为:特朗普效应！[脱单doge],2024-11-08 18:03:28,0,0,学无止境,上海,是,https://i2.hdslb.com/bfs/face/4af755df517e02ef067a4768b111c7fbc27f86c7.jpg
138,0,246634722080,一级评论,91251030,妙糖天攻_MT2G,6,男,工资水平上涨，房租上涨收入不变，主要是为了稳住房价稀释泡沫。,2024-11-08 17:07:59,0,1,知识就是力量,河北,是,https://i0.hdslb.com/bfs/face/76d68631cc37da808a707fe1369ac749bd6d0f85.jpg
139,0,246334519569,一级评论,361149671,平平无奇__古天乐,6,男,懂王的人格魅力真的很强，自身优秀的履历，三观正常，子女个个优秀颜值高，呼吁拒绝毒品不酗酒不抽烟，学业进步，制造业回流，失业率降低，押宝马斯克注重科技发展，赶走非法黑户难民，关税壁垒提高贸易战，三权归一的川皇，真的能让美国再次辉煌？,2024-11-08 16:57:40,0,0,打工仔，日常摸鱼,韩国,是,https://i2.hdslb.com/bfs/face/1a003427cf396e41a5e246e7c2dde0e47cd8604b.jpg
140,0,246333960545,一级评论,368319787,Cross_ly,6,保密,已经确定明年降工资[吃瓜],2024-11-08 16:47:46,0,0,,云南,是,http://i1.hdslb.com/bfs/face/2cc40a9ce0b8c96a387530a03edb666e60c3fcbc.jpg
141,0,246632718256,一级评论,22855008,大理子鱼berber乱蹦,6,保密,别想了！工资上涨，上涨的部分是那些奴隶主的，可不是奴隶的[吃瓜],2024-11-08 16:34:21,0,0,,河北,否,https://i0.hdslb.com/bfs/face/fe560520097c4d167c7a5b20af697b78de87af0c.jpg
142,0,246632100160,一级评论,51300602,奕天365,4,保密,瞎扯，工资上涨？那是大量裁员的结果，降薪失业会加重,2024-11-08 16:23:08,0,0,,江苏,否,http://i0.hdslb.com/bfs/face/member/noface.jpg
143,0,246329491265,一级评论,1065448679,凶猛的小雾哥,4,保密,你还别说最近还真有文件国企要统一提高工资,2024-11-08 15:44:00,0,0,,广东,否,https://i2.hdslb.com/bfs/face/8d8b120afeaee5f19f987f0d2225c7a8b666dbbe.jpg
144,0,246618538464,一级评论,6261914,东风微鸣,5,男,最喜欢看卢克文做预测了[抠鼻],2024-11-08 13:45:51,0,1,"月上柳梢头
花在心中
人在怀中
歌且从容
萌且从容 ",江苏,否,https://i2.hdslb.com/bfs/face/965a5737ef7c786bdd9852dd4a127c8c02b231b5.jpg
145,0,246616592416,一级评论,498388624,鹰眼聚焦,4,保密,水平高低就看最后一句！,2024-11-08 13:22:50,0,0,,内蒙古,否,https://i1.hdslb.com/bfs/face/403749b9d75be1263fa5da52f1b3542a650341b8.jpg
146,0,246611356736,一级评论,1817546127,殡仪馆主任,5,保密,你还是支持姜圣去吧,2024-11-08 12:23:21,0,0,竖起中指吧,湖南,否,https://i0.hdslb.com/bfs/face/bc67827ac02d0674b6642823dd2ecb137fd25b61.jpg
147,0,246608287520,一级评论,1517405222,搁浅_的鱼,5,男,傻子,2024-11-08 11:46:51,0,0,,广东,是,https://i2.hdslb.com/bfs/face/02d80e084116f0a345ece7c6312d285895cf1bc2.jpg
148,0,246309090449,一级评论,517785561,名字嘛还在想,5,保密,前几年我忘了具体是哪一年了，我清楚的记得up主说过，美国将不会出现特朗普这样的总统，现在特朗普又重新当上了美国总统，我想问一下up主对这个有什么想说的？,2024-11-08 11:40:08,0,0,,海南,否,https://i0.hdslb.com/bfs/face/09254d48afce2f9c658cd47690085c998f998fd6.jpg
149,0,246308928305,一级评论,324897180,是千一啊,5,保密,通缩才是致命的，通胀还相对可控。,2024-11-08 11:38:02,0,0,我希望世界和平～,福建,是,https://i0.hdslb.com/bfs/face/8924959ae129d109b7f634944bb04275886ef775.jpg
150,0,246606788512,一级评论,605937332,大利不是大力,5,保密,胡说八道，一派胡言,2024-11-08 11:29:44,0,0,不是捍卫逻辑党，不是技术面党，不是基本面大神党，赚钱就行,山东,否,https://i2.hdslb.com/bfs/face/a537acc68d70f179d1f647f2616be0d143c56675.jpg
151,0,246606574672,一级评论,1704403,TT0TT,6,保密,第一点就有问题，朝鲜是两边都推不动，俄乌现在可不是哦，暂停北约援助怕不是全吃乌克兰,2024-11-08 11:25:16,0,0,,安徽,否,http://i1.hdslb.com/bfs/face/b69e9ce1b629d1a20609b27fc8d85aae4ba7a99a.jpg
152,0,246605249248,一级评论,486805927,颍川仕族,5,男,工资上涨只能拿印钞机。,2024-11-08 11:11:18,1,2,火车不是推的，牛逼不是吹的。,河南,否,https://i1.hdslb.com/bfs/face/28d921103cde02e4b779bc779203f6d92f069048.jpg
153,246605249248,246620256032,二级评论,480601030,RifhardY,5,保密,印钞有个啥用，都到少数人手里了,2024-11-08 14:04:56,0,0,,河北,是,https://i1.hdslb.com/bfs/face/111f773242b5d6e69fc2d6b2a45653cdf978958e.jpg
154,0,246306626881,一级评论,1258499489,潼关mw,4,男,？？？停战？普京还有多少年？把俄乌问题像朝鲜半岛那样拖着？或者等4年以后美国换总统接着干？,2024-11-08 11:09:53,0,0,正在做一些现代战舰新手成长的视频，希望对你有帮助。,广西,否,https://i2.hdslb.com/bfs/face/c9d14b99f4ec11feb325a95dd65da106be76e978.jpg
155,0,246604925696,一级评论,393817917,赚上梁山,5,男,会加紧制裁东大。,2024-11-08 11:08:18,0,0,如果有事加ⅴ19533552408,重庆,否,https://i0.hdslb.com/bfs/face/b121eba64fb1e7a45f4fc4259c0d0f6eae17930f.jpg
156,0,246306255185,一级评论,294201351,李无用_,5,男,越来越糊弄了,2024-11-08 11:03:59,0,0,聊点无用的,北京,否,https://i0.hdslb.com/bfs/face/26f445083bd2ab91ca18363e84d477e4ea50b770.jpg
157,0,246305888273,一级评论,239760953,精神破産の翻訳屋,5,保密,合理吗？只有最后一条利于中国的，其他都利于美国的,2024-11-08 11:00:33,0,0,人心如野兽，away be a receiver don’t be a contributor,广东,是,https://i2.hdslb.com/bfs/face/5ee46b868ac1af74b000fcd6a9ce53b2c76931d7.jpg
158,0,246304608849,一级评论,3537117766486392,MoonlitScene上帝公式,4,保密,我只知道支持姜萍的卢克文工作室翻车了[脱单doge][脱单doge][脱单doge]解放思想实事求是呀，多学学不要在别人的专业领域搞上价值那一套，只会彰显无知[doge_金箍],2024-11-08 10:45:21,0,3,大号MoonlitScene，上帝公式：主=6创始人。学数学的只要解题就行了，而B站封号限流要考虑的就很多了,英国,否,https://i0.hdslb.com/bfs/face/969302293151f17dce33c54bc4fa4fe87a713f64.jpg
159,0,246602949200,一级评论,29077329,有趣的女人哟,6,男,停战？出门别坐敞篷了,2024-11-08 10:45:10,0,0,,山东,否,http://i0.hdslb.com/bfs/face/115eabdb59619807eb64952f40a6293b288a0771.jpg
160,0,246601195888,一级评论,474729029,肥肥的椰子狗,5,保密,国内有可能会涨工资的，不过国内涨工资有点不太可能。[doge],2024-11-08 10:24:09,0,1,,山东,是,https://i2.hdslb.com/bfs/face/66eb2e18c52aac823aa6d379ce982a671727c2f2.jpg
